ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
5.400301780729467,140.73906225113961,17266.593421923077,10.056852484033495,328.3582406986835,472.8740732754293,11.256381166909478,56.9319064457562,4.824786389767524,0
3.4450618643852127,207.92626018799376,33424.7686784948,8.782147480773485,384.00700580172116,441.7858756739387,13.80590221127079,30.284597198002704,4.184396969028851,0
7.181448580829175,209.62560053629045,15196.229987483843,5.994678646449973,338.3364310774872,342.1112862851926,7.92259833302262,71.5379532557936,5.088859989138795,0
9.82548990813439,190.7566182870043,19677.892465552013,6.757540731413941,,452.8362348772383,16.8990378000164,47.081971185777654,2.857472426051184,0
3.641629777473381,183.90872226182694,24752.072459755404,5.538314133481364,286.0595560492713,456.8600959410411,9.03406675271333,73.5946567566564,3.4643530351550234,0
5.618064405909149,304.23591211231667,17281.97516841161,6.101083505101921,,399.47156628109417,12.265001577513601,81.58899245649904,2.8965469413044738,0
9.267187530763547,198.61439471909597,24683.723566029654,6.110612421393192,328.07753320146935,396.87694905791756,16.471969353155146,30.383314574642018,4.324004645618281,0
5.331940479018537,194.87406544579954,16658.876503163574,7.993829562375316,316.67516182816695,335.1203984374612,10.180513802631594,59.57271371122687,4.434820257956548,0
9.920691058768153,202.8174830014264,9973.934059208537,6.882248306781502,337.35052910963714,333.19246993768064,23.917601261274967,71.833623959766,4.69070723013249,0
6.953864225511059,209.6382929790206,10575.18628088936,4.462707246137983,315.60659440039234,391.18431508600554,13.28533391608596,87.39088897956339,3.195710328196264,0
,129.89057234567383,34415.853145873094,6.321928990361139,304.5352242338838,470.3291685421987,18.59940992382127,72.40363386888095,4.40558600033858,0
,168.38843077429533,27492.30730658781,7.046224797696413,299.8204779108216,383.79501999032584,16.18206649367437,75.72943388991457,3.0480572231069756,0
9.147197055336921,211.71414177764134,11920.610835646206,7.2307947693374,339.7519188007938,527.7089100130407,18.27531210927765,47.63488493437153,3.7945315911032105,0
10.560744636218196,181.89336556155354,21783.651033363374,6.991259996238134,340.39037835517297,456.5564021223438,16.48283536696391,34.2520490783523,3.9646863500221285,0
4.999413810796919,190.28705014936028,24323.865903045946,7.230164126862036,324.8930378422557,405.3304820275903,8.236557503105303,99.42738491828506,4.460683931737437,0
,157.80119355420416,16963.625011737488,8.335618549876713,300.04423428111204,360.99599448807487,12.823860949370783,71.7170050975215,4.4053857056590315,0
,155.05572682593436,20557.240431752216,8.187319049670325,,290.18098311050545,16.622255183892094,59.622057462107946,4.089907689677867,0
3.9060783549561697,233.4028350124758,32144.799933618317,6.9948396173050975,348.3594482139767,269.4490512269393,9.6541256002684,63.74306384016444,3.902879711657464,0
6.391353623832183,213.0178296827953,20965.478308853573,5.375559891974689,327.65054252170705,369.3381209158568,13.758105170743761,17.915722569180794,3.92374916929651,0
,229.48569367886049,35729.692708630326,8.810843045016396,384.94377894842074,296.3975472430137,16.92709217980689,,3.8556022119166995,0
5.058108868565138,238.56938041349946,34873.9345228707,8.983276144386597,374.43350451685683,669.725086180179,13.353181433963528,76.52179974552398,5.106655774420084,0
5.704764776213017,116.29932988379586,33223.58152874991,7.050503159576975,297.0781534785211,504.37868096765493,9.001820487566135,48.1470312534892,4.157533407489738,0
8.679934969964185,242.22866728551904,22984.05095148243,7.5187646593999045,,352.94258812349034,18.704409059274894,69.90790244915216,3.873470298448302,0
,219.30091421337028,14859.46642428366,5.598326765629258,344.4423936728914,425.21357480761293,15.771834366058272,49.352001477804436,4.655916598688822,0
6.897322141100197,211.36016672106155,25650.777643120262,6.766009906754591,,383.0143101678532,13.93478804138067,90.52332986300934,5.022783630004574,0
3.514545528745279,158.73207576140192,23029.663613563633,6.821679099461131,286.5228468169785,307.3791420351913,9.71223191091832,79.85092857457249,3.762615331099367,0
6.455004797496717,176.68397277687006,24468.048390354594,5.756930038692856,314.79959828380953,477.58134615570293,16.245504341610683,57.72972382844005,2.2934314064128625,0
7.316804753880919,217.5228619622912,31903.399811532247,9.865047502682181,376.93797230566565,425.9134001802693,8.992754272254672,69.50921982211526,3.508372649783596,0
5.519125656437607,168.72858303956718,12531.60192106475,7.73072294792503,,443.5703720974922,18.099078103861586,,3.758995860323916,0
7.408985466924612,204.96174981089473,9566.122270169199,6.505923138805981,311.4526625117488,504.14599408386647,11.532144007741238,81.10693773146244,3.772420927989514,0
5.976769618087598,258.9527320159533,27267.981860954154,7.648599331443458,383.6571521070967,514.118920118766,12.256790251190353,82.46979842996726,2.9946710955082176,0
6.762832521891738,232.0751765558761,27159.384345233535,7.884990657868601,350.4452926972019,465.4137746213498,13.863964882331118,64.81225738319597,4.916579160751283,0
9.91871706385417,199.18125107339057,21470.278305413278,6.799841410225563,329.17842902607634,430.5077068652869,15.966042944362073,59.29227326975216,3.385508443856719,0
9.026787719511633,253.21707417098452,27965.07214592841,6.588374366182638,373.5532353383944,588.3196505363993,16.145732052775088,59.12445084811043,2.0190420182011657,0
6.953371603389549,203.1465467521772,11609.109054527797,5.495737654707861,304.2831932144039,551.1433371665813,9.387781275530813,55.95800559485764,3.651865808422898,0
7.077874006530455,220.67053960676589,23873.378210133662,6.181839616382845,341.98723407838395,333.0507859433459,10.661798937603976,90.29777033020963,4.764508264921448,0
7.205559174588729,120.32761534360888,24627.867560468938,6.202469332114029,289.7686965533282,418.4332899200773,13.643147085869316,63.73373237019648,3.710053125679874,0
4.270716194733736,166.83770854028538,24405.250534952756,7.3915101384206565,297.20673916830356,349.5189103676489,13.478526445498858,54.47483954440166,3.763905902952325,0
7.348844511550613,223.26493973020737,11519.046527356593,8.889558679820604,,494.1584340869637,18.145374253777163,73.71552201680902,4.880875156180851,0
2.612035914817261,188.80412573040883,34798.25258680311,6.79643915408815,,468.0802666084355,13.170763209203301,49.523769983067695,4.765205370159007,0
8.490571562027739,204.12364839335783,22989.796389946638,8.27079293672615,358.84711499708465,435.0008983082295,17.084245654876156,62.42163705791029,3.8755568051367746,0
8.858401531200467,254.61751866421662,9624.300462110114,7.954015627092478,348.40819490164074,344.30336252225874,7.935467758332209,78.10854981556727,5.525726338121716,0
6.09815652147278,189.995845993418,27776.901051693392,6.4430978778694525,347.9304004157372,245.85963197125264,14.63688225637759,73.42463245501654,3.9773623643299727,0
8.41997068212899,185.71898879367,13237.989604570806,3.998265840980654,308.1426388528513,463.64727737284176,17.20956505547082,48.78311165978784,3.962478314282775,0
9.286155021432371,222.6615513815935,12311.268365978076,7.289866041052649,332.2393594928603,353.74009999706425,14.171762565335484,,5.239981870081682,0
7.183825723393187,261.85079976925243,14100.968986979937,9.008495193731891,358.7247021216808,290.4238383652442,17.14990712568715,82.02511580240524,4.597165511526862,0
10.111976704648654,240.4321002291383,15331.302691753157,5.392651282023056,361.90292619839744,403.0418101498447,16.13112428701453,61.11114633827725,3.425763242173682,0
7.397413298543417,122.54103985982503,8855.114121331366,6.888688939098406,241.60753233585075,489.85160040482555,13.365906195266291,,3.149157510432673,0
,146.9702452251051,16367.458371975481,7.687037185889347,,468.94501475022685,18.60138073373639,49.56196889416349,4.664350321001553,0
7.371085073209565,207.71682442123483,24913.837165890054,9.616330436939966,362.3001800484017,363.16853841901815,11.542661782175117,67.72070437929213,4.4125895367028125,0
6.506487766502467,202.28593794959164,17087.076901837234,6.201982767323312,326.66236831259846,481.77193425228,16.535185927180066,46.20574791071063,3.5487755887477364,0
6.643935774662305,151.8896001137799,10909.194592323076,3.7496251483009644,240.93672213751188,437.9090051656054,15.264742348024072,64.20396370266333,3.8129529259917896,0
6.91260756198984,155.7404952352641,17973.178859011827,4.916302562031351,275.9082278598395,439.6480512193927,18.380711926381935,55.5074684684337,2.6122489531921698,0
6.078335836509272,197.50191189847266,35957.79218259479,8.130472208247298,379.5277062923906,360.06047735582746,20.09841289135693,41.86595951021348,4.20158090550856,0
6.063354789891076,160.76731128492577,14775.14559575291,7.484103646670236,305.82855327870027,327.27023868075764,12.309015955365226,69.03845387066936,3.4673369148168574,0
9.562405943789521,202.01364260009225,13041.829140394102,5.820655207859319,327.1188240167457,433.38166673218615,14.139065908911675,63.54899265609275,3.7627198370300334,0
8.167792632308252,200.91375467195093,27141.362902943478,7.262416638654269,344.16113431571995,525.5987875011582,16.142284003388227,66.23143553591859,4.289395484098247,0
8.594416135206476,270.02270585231037,15791.675351127244,5.91269062429658,,672.5569992377071,20.18405147231266,54.961285253429516,3.568991707976406,0
9.630665479903348,152.8624334841574,23641.70256530387,6.925706079789448,333.14831765902477,417.167072927369,16.67018391749724,89.99757421954396,4.920091157959163,0
5.187471605436375,104.75242498882724,20060.078727201166,6.913910913807519,,368.815428587841,15.140348487780159,98.65664588216384,3.2032578962619933,0
7.948815718151566,238.2364096995999,19129.458365440238,5.851964962404888,,434.655458610077,8.663293700705424,67.30404028450397,3.6922508612698155,0
6.906992171811655,216.78529084002474,19991.23914904896,7.302351651289456,340.10602778835107,356.4591368515823,9.614106024611772,61.12264362555359,2.1247593522163015,0
,281.2686670205161,22452.090807860674,6.773698985660693,343.635821280367,395.3417752928905,14.903080469555846,67.12516777793415,4.444350199227698,0
,190.77945990455603,12224.310506438514,4.646211052742901,308.56488629958307,399.27135893177876,11.876796669068938,61.88663598802028,3.4631725477162503,0
7.726134807902507,233.94786366297046,21667.868741326372,6.313181872058335,340.27317142046405,472.25899373256834,14.39986001596128,36.57803788764197,3.7206369044524195,0
6.208015539719022,153.2211063194914,17358.796365042126,8.21493885317026,328.2820289976498,481.19567347842127,14.27409227521025,62.71819917163483,4.334615732320451,0
6.128425635295917,141.4924095070385,9615.832709692548,7.62791913004187,277.9517037266149,415.0087368963965,16.435842913307283,50.69392671149397,4.633823861920798,0
7.308048848275572,274.7049504716489,14600.539521891906,8.105802881560642,384.56485247977776,415.6072777934955,16.761624703623568,68.9372269462471,3.696119711501417,0
8.640886408909486,201.56872409536354,26473.713238961558,6.967094561617943,352.3065857102104,309.9832868165358,17.665083383155775,68.66492347632061,5.2631015720413785,0
,205.50945715451996,20406.92767150048,6.810069234906923,355.2659228857551,482.33005480949834,12.33777643382166,70.58060722926848,4.1025294815021445,0
8.153210075272153,127.14489180603142,10280.92949674048,5.828357794463706,267.6368856420806,487.90832719020284,11.943476580641345,90.61935439214014,2.905788134056523,0
7.83097634338162,190.79904405060978,7695.063934702985,4.8452054756401095,292.5158244968426,507.4454883280784,15.526658445697137,85.00950589690454,4.588784656948855,0
,260.205359611888,19517.724799117626,8.764168678117553,368.82103684917774,251.02089870586462,12.804588146581295,48.65189042828215,3.6655217644695224,0
6.867301321799131,174.1849763847294,24112.153470524572,5.529942235981782,297.6555748707137,484.12293887759057,11.48268699578233,65.30441362142098,3.8235950398688825,0
7.917049443177883,278.0563209975309,27192.28056064627,9.220128211470378,424.7879958935085,358.781736184615,15.054312871374691,56.83960202839163,3.6594846248885915,0
6.6260121840753055,112.29948548284678,25839.894103711547,7.658746878098305,312.2470431487001,327.24807863386945,19.409146560147008,85.78510283830676,4.194313129305396,0
7.793833572993554,176.86648289401776,18344.680360836188,7.567676884281859,338.22959726982435,371.2169730014168,9.039042454499452,76.2880763113865,4.172935335264329,0
3.7197916443719246,248.8592672843447,23590.93212865605,7.683742220804051,351.5554822099039,427.4959312452204,20.393781666520056,38.60493689531737,2.7183977338802885,0
9.868877880662472,214.16623531463387,15326.855914122047,3.351597819645086,297.0841735120907,424.29283080595764,19.188441382876533,70.07051409613914,3.355489790912581,0
5.590614435866259,229.192139486151,35370.73551522427,7.989640669861106,,469.4130903674347,13.28155614650234,76.99271580441926,4.726845016869534,0
5.554436511156818,229.1228285838824,31344.460394369864,7.761431064306929,,306.872525988099,13.974800466925785,87.27337543049836,2.0959140868029458,0
,229.77134953009045,16162.262306607641,4.933662227016633,,448.8460363895051,8.81648689936901,,4.600927568902867,0
8.369154353699956,183.50037840417843,12975.9003341113,6.600853063787393,315.90112160498813,493.46543988478675,12.98710649404228,87.02941032035324,3.629749330548915,0
6.284248242254425,190.0176485856823,12206.681209872297,7.910711202319294,,395.26106339200066,13.246139560404401,58.92772621042984,3.377132288772658,0
11.26782838471403,161.89636216322413,6040.369868025334,7.205414119605922,,316.5358711402264,11.768309354922849,25.525266931847863,4.153347001241887,0
10.026159156427404,224.26635768460818,14962.177833160747,7.428313128360553,336.97294962953515,517.5128415432599,18.8585188822683,65.36345158300718,4.182277581713326,0
,220.81370245025346,21410.31962366429,6.324879788817687,335.8458627247201,382.1978390094081,9.500295528973766,86.99013440229453,3.6599748117899558,0
,105.85926357195498,37928.14217716675,5.609440345508508,,358.88876761151056,12.207108489369546,71.11989017420973,3.873853349593973,0
7.0861684008433095,189.1453776814234,4304.492483085919,3.6158905172021085,259.37332176941635,400.9043496859455,12.993012235980984,63.902288254970955,3.4165397533412,0
8.875642278454443,228.92158718620973,28487.7085978243,5.318731980337871,351.9607231772035,474.77251899981127,14.683970470839256,52.5788600217086,4.006991558563305,0
6.613709117641848,141.1289215214313,25648.569496257434,7.22297155669755,295.23689211539164,374.770315796252,14.038263256862194,74.29924980115898,3.5397711113739914,0
9.925041328429108,238.71339338235535,10704.6031822988,6.110019418331791,351.5974226871131,405.9001841052152,13.550366565856905,59.46266898344466,4.703803488576944,0
9.002583109651113,202.9907652715344,19523.124864689282,7.244753274494474,330.36151226896965,366.49172865989806,15.689404490512345,55.697399521310864,4.904837414733298,0
8.594677108362674,263.7645926846328,23220.120613390383,6.394463065325563,383.9625917765638,588.8527328527769,13.579996003945723,86.19163513353918,4.754072499317674,0
,133.81311481316772,18272.50597305346,5.911870511633376,,415.2117345959389,11.504506121794861,92.97576168033007,3.313199021657446,0
6.419772473512519,208.76024762661592,30759.681440190925,7.767863486950716,,523.6001755961903,20.23252347966354,,3.095233156816077,0
4.443238899143103,178.9562057574612,25008.53224756482,4.948814508726159,298.57667599919296,429.5447730337787,17.729724041901363,56.34768853029351,3.268324835835596,0
6.978664262373817,183.24279619429385,23114.446075687887,6.500825401623311,323.1557768835911,470.0787053155338,16.08284747893407,65.99571677480579,4.766943236072579,0
5.779673705175217,199.586080284079,24160.354320974042,9.458128323622885,,428.5532485327095,16.022503226193976,64.87270339736011,4.656377232957477,0
6.93781878337901,177.57814191742156,12626.197921957626,7.380882984336822,,439.62499796881883,9.34825215511188,83.16324170039894,3.7240895643464973,0
7.4367826093455385,208.09400400931233,28544.61628698039,6.500052537164006,339.0238981601926,522.7937299996901,17.115276027720824,65.3112772256807,3.7276637192074706,0
7.8101449331968364,187.3150477385611,20418.88992581832,7.214895724180281,325.22888082252274,351.18608085870324,16.800399608404177,68.48548028789389,4.033773709343139,0
6.755145901551625,231.26013129603174,18536.69864747702,8.757133178602194,342.5480142026662,385.11464773745956,13.88883432960506,79.3024357267662,5.162729749397485,0
9.445129837868656,145.80540244684383,13168.529155675998,9.44447108562294,310.583373858597,592.6590209759507,8.606396746986945,77.57745951035697,3.8751652466165467,1
9.024845037417503,128.0966912100072,19859.67647580388,8.016422649173737,300.15037702033186,451.1434810056514,14.770862942397969,73.77802564597586,3.9852505057435756,1
,169.9748489570146,23403.63730437139,8.519729851090208,,475.5735624274493,12.924106818027212,50.86191298403442,2.7473129992921272,1
6.800119090315878,242.0080815075149,39143.40332881009,9.50169458771527,187.1707143624393,376.45659307467866,11.43246634722874,73.7772750262626,3.854939899721073,1
7.657991236998258,236.96088924616282,14245.78912129943,6.28906485943393,373.1653628100853,416.62418891074776,10.464238582078508,85.85276860502765,2.437296287559579,1
5.934279093094346,223.8581252130612,23249.653834296074,4.602849947565755,,277.38453732360335,11.366863419384686,66.62394365100316,5.217895023653352,1
9.80272078232571,98.7716435320576,27357.456744580348,9.218150392671168,323.1990765186457,512.4287308410497,14.168933512645708,59.45443977025941,2.764633881427262,1
7.788054732605206,212.69145728305188,29879.06014610585,6.998961533138952,360.6682590490468,359.5690815109252,14.828743036705646,83.85633634225002,3.3687572170739832,1
5.1918343271406275,211.09418477114804,14866.103863221917,7.23869130092435,323.10928513649435,388.7165795048576,17.780000111166657,83.50540623227637,3.859800939300224,1
5.626339528125955,230.85798277086917,14442.41887543212,5.210368684159841,,346.553206388495,11.368702444786322,43.19518162723674,1.94331877663582,1
9.058628424072683,155.35755713289635,15737.46893784722,7.251978855273583,343.2339769805977,463.3892559930158,17.85447001822547,83.17518933638533,3.652134470079709,1
7.275908773683996,175.22037648489427,22644.766347518867,7.886854526878826,293.3098536568155,373.3456925750202,17.41168255296833,56.79928677247695,5.062297798479729,1
6.512737123980129,229.26386100755585,22475.046873480987,12.580026491367864,192.03359167581158,479.5012785933446,9.983462391809041,66.66857615209304,4.612963629350583,1
7.207886781343905,175.87029407292718,35804.29261340407,8.066059052365775,320.102172631951,468.56282875663646,16.164091274037276,71.1466606777528,3.762741072399466,1
5.324941855611651,280.08965491445105,35344.658047005905,13.043806107761025,180.20674636482346,392.42149580418476,10.50481954758385,55.084667854857926,4.427137925692965,1
9.79455869937693,129.87095837698382,20682.73174245486,9.390842592507875,291.980083478375,427.123948431111,11.853228088627532,78.7114694303526,2.9454187377034105,1
8.210443565143713,167.10219152011487,13933.085360107945,10.422841783337924,243.48594183486807,391.06887363378047,13.747057680225566,61.05821028553092,4.976055159693945,1
7.9589842918841835,171.48362468653877,23625.813886131746,9.537735147164778,259.9799661706749,327.62388101792124,16.117110461678863,107.75404263860523,4.698007916123446,1
3.882631081313793,243.80794967931615,7751.809491098833,0.5303512946996154,,341.2911163126418,12.990591990739858,60.10996798389266,3.734001386870361,1
5.671773833095615,216.0428111329883,15949.153179175562,7.500573232707446,,372.5352427667598,17.895723720642764,77.45788496183523,3.8331597457829316,1
10.003300539211928,143.09428542421367,46113.957485317245,12.912186637308174,,574.555041307426,16.9633097764721,36.76767070116618,4.7463818590766484,1
6.552847474374976,198.8069396513827,34006.42073313584,8.691206175159937,274.90435120291863,477.1639067796365,14.369630090209853,78.17306258634733,4.687986155246704,1
4.790840540243071,268.720881226567,17862.3690025893,4.5545736271835455,377.2411613367027,608.8468563126532,10.806313106364485,83.70223598882292,3.2588589450315277,1
8.291299005968142,211.21703429690413,20008.134957386836,8.76787503481929,275.7673210671818,475.9091298984672,12.614668895286343,66.61298363412858,3.4247019206523897,1
6.193170101205059,225.68342182130323,12883.726495777475,4.73936011678666,,389.4059776465183,14.560135796918814,76.45781594495153,3.4666452881126055,1
9.032660579144682,121.44144151263784,15618.170247930504,6.157490739246978,372.92745570034015,390.6572261202914,15.030315106001751,63.12561699518415,4.927218272272612,1
6.139493740895693,236.67402586960628,8081.466471091589,6.2508080744554935,,416.2388205815028,12.777013988544866,106.03722245634468,3.260906852708671,1
7.129424730462989,178.37235229089595,25840.578887671327,7.487823264368269,312.98272670844756,323.2989151905895,16.40615621501786,69.15760946262223,3.418610802866979,1
5.418503763025523,187.7768087099991,35902.715683707924,4.357087861232644,,454.52029561547636,6.374070260129599,103.37300526956227,4.506539591260472,1
8.075494507899103,195.8049958466869,29483.601853899763,10.493840916586826,298.737219288431,321.74833893874336,9.751086325279005,72.73442314285379,3.682919645453329,1
,181.6891637214258,27776.180257279146,7.589868762328599,298.2267188011107,417.63120188596497,8.630090797509979,72.92328887809563,3.8079200615963944,1
6.428866313188399,225.61309383214882,15596.473334459633,6.153472446645003,,466.0443992231766,18.015385498960768,87.16363084743989,4.184783371809045,1
6.960603501688507,201.7154524876896,11348.675997363987,4.297889825381638,,468.5913884755252,10.4905886425434,89.68619626951585,4.978820187753845,1
6.795469009842269,187.78302010878767,15300.838671098294,7.486598423987717,316.9569344844357,498.66592804075066,19.60042881086133,55.401112722450804,5.163088153779066,1
10.041027974912506,113.83111217435119,16266.434445278892,7.939074357822587,363.86689020030826,557.4860613065097,13.195340678597404,75.23322130874465,3.8075626058306695,1
7.296037733901175,235.73519293861278,36043.70663776605,5.196212760217538,377.19066570876595,385.61432069032077,17.052713257315872,89.62355084319452,4.168526117629012,1
,161.82647613626673,29299.123352787596,7.028796693518548,350.43094029709073,375.78071638776333,19.762576497699683,86.69845684819254,3.4975773906550995,1
5.862641232845869,185.06521994820338,44069.27215787578,4.382721317231579,412.6901113506213,331.57013865036913,15.306078918039077,59.60581211442579,5.507420939572829,1
7.29214180515922,174.48042698544876,33991.65156687047,9.511792391790863,259.16496516577706,435.1080173052642,16.293614068290026,81.69010445060522,4.466912564165001,1
8.062805643024472,200.49311204567692,11567.887840192401,9.889949954589298,,510.41440252841863,10.650935473654044,40.99280881476402,4.471842000471335,1
11.301793996392291,77.45958610044372,39227.61945662096,8.517986143491289,337.50124660282654,410.8561139478792,14.326888853101764,53.121259637557486,3.309580397460676,1
6.593764313289441,233.51413245216145,25589.610591845034,9.785695834102263,,489.70344388221395,14.389609133749559,46.46398160958874,2.346578095251962,1
,144.81526395966532,14507.017807856259,5.819091706675172,353.6072754142723,290.8894717850768,8.942072173645727,67.58734608240604,5.922581691937248,1
7.443189014292676,193.12479889284373,13551.953344708114,4.313264845761401,,430.4872957139327,19.396329452342684,72.07558550537075,2.6648327961143745,1
3.657123132566738,275.76714183651194,23736.816258284023,9.100772079375536,,426.23112913175015,17.985956556757742,55.69489291114778,3.3146297303616934,1
9.597191856878178,167.0889759575684,21153.322826848344,7.9444693087435,346.0750158091867,335.19760824941864,14.347676089238007,50.642447466178375,5.145152870605282,1
6.7370040722130575,220.10010235916033,24694.744205217467,8.37365987599885,,384.30867302490276,6.7480919380226965,8.175876384274268,4.063170288841773,1
7.022952113429302,264.52560648586996,15978.355249095192,10.95620545551429,262.06455140067135,412.70942337670397,5.315286537158272,76.02449071926586,4.971907098518464,1
,250.70539389704317,27355.934306484523,6.482037973776359,377.3580484216207,559.8178471445009,13.653959868238871,77.91771953541937,2.9691360985959387,1
7.952929115572246,221.3698538449429,18621.424922740112,6.8794183880855595,,309.2546197357952,19.056984917706245,72.68935432469671,5.260014766135651,1
6.016889135653399,221.1473077918809,16656.062671606713,5.2016877576618334,,383.20777481327895,22.517870469892785,81.6262321540199,4.422269232921709,1
4.296247023728075,278.1475240565239,19672.48721317725,4.955218159094366,414.6367262353186,330.06737897028455,11.293186608906353,70.66553966423821,4.16332898150423,1
8.52966934763357,157.7004810745708,18203.730028658225,8.926826327180082,309.54197739161157,498.6508327129349,12.287824431743331,52.02874104822046,3.7760408374335346,1
9.495456381941786,185.87859436173136,18088.354849646388,7.52737530907068,388.76865661556434,409.45099774475665,12.397703528468355,63.359143729196006,4.168541279325788,1
8.052893916459475,198.99447428347503,9025.07935959796,7.217787957548947,338.3969096955494,328.43311026419275,9.142523493633576,42.75321530974412,3.6348445415750232,1
2.798549098862777,311.38395647301763,26931.243483430993,7.116897432866793,,521.140523649194,14.235154202578428,42.080353265271896,3.6632522218404526,1
5.117390302624234,225.6574044119953,30914.111579007564,6.207729477942272,371.6493915314526,356.86228711669946,8.073420571182282,77.3881380783752,3.9371884418353353,1
6.87645104288265,190.84451360492767,21979.031670782228,5.630557592180706,363.83170570613646,349.1860854870372,9.551732340250794,68.41085132767444,4.54534092739007,1
4.99353073414005,242.6205031372363,13900.779270942352,6.467744129004743,,429.827818905013,17.274662564433015,61.245788356783336,3.153809336970371,1
4.78886106249815,234.89370257412287,28174.620516250765,10.850036483517218,187.42413089573415,444.8543208302114,11.784798842667612,89.01097411544157,2.8968521864425583,1
4.037287739350788,291.4618973983503,52318.91729758968,7.7794593144880935,,401.2042709521434,16.542921333834613,87.81480025951095,3.045048569942414,1
6.505872509363588,240.28791166558463,29534.690291753457,6.775277154369163,341.72823932230995,265.2511986375809,13.57022301863526,93.16646544306269,4.497528596739858,1
6.952511673596021,211.69729744028268,33737.28852434523,6.3008707021111,,395.40700382156996,14.182396069373056,39.802907065092306,4.1054954853125665,1
8.882684452292407,135.52306243902953,4857.253806702753,5.209778932956265,,532.3366593006464,20.29627438558896,20.337752642440933,3.8279208670614113,1
5.991283475366895,224.6085627613308,29983.116007036537,7.3838186809894655,329.73154660168296,604.6312628955403,17.74122824443151,65.11697561026128,4.840562301475423,1
6.1051401350435555,249.1413910240583,45249.44903301682,7.369360303120931,338.7713073274613,314.96508973191135,11.251777805654967,88.65747731531798,3.1030898440692822,1
6.512900833266178,169.21747977107242,25151.41157350047,4.613310782608283,375.6123180118668,296.07438204919237,15.088699520791636,74.07592557290796,4.404040364778451,1
5.5419790193089264,185.67187362857936,20143.06526175514,10.236175974570024,209.47105843525284,517.9357855247945,18.46401541280278,49.37131866346893,3.6729759831771327,1
,143.30020028246173,16263.167465418488,6.2297365643921605,,503.66408513852423,19.5854965798938,,3.4517400465867496,1
6.448931033409073,240.24477096583746,13979.165723295524,9.077984756164895,314.590477169241,473.75130164115615,17.416902640114927,84.0247863975403,3.6221955223639024,1
5.477912294546052,211.39884388167337,27361.659066176733,5.810456913118141,340.62380552585284,358.0441300229246,16.629384442216065,,3.774256121104987,1
6.664003050003359,199.58871845460953,15902.945275663671,5.257789016285808,346.58455649654934,347.3533359784526,15.98941895579577,61.156574538173665,2.227727884059556,1
8.736371210915214,194.67768716286196,24283.658791140977,8.85554447353044,329.0042049896143,333.6237938674473,16.516231650992324,67.2504726726098,3.802116117316719,1
,242.90943630656878,9654.733680734054,6.2539803924667305,359.6658351668334,588.5667126539669,15.197014622333654,62.822850176101916,5.6522221130790165,1
,281.58216230439865,21707.492257748752,5.037261233655401,348.23971946864805,347.95749852783496,15.370097583998188,85.92035020298319,4.003819011511167,1
7.745499128179053,168.35562378013276,14336.627521273336,5.2643100454838105,,421.4853341069264,7.496410135603583,67.62476659718729,4.0433347814756075,1
6.259651602740059,208.37943033010623,37356.74640137827,8.56548727319319,256.47383860292905,380.24019274324513,5.5676927910151335,68.44186535508449,4.213405262223435,1
